x_m,y_m,z_m,dir_x,dir_y,dir_z
-3.0591384887695314,0.12922478675842286,0,-0.34229382872581482,-0.014357327483594418,-0.93948326326962917
3.2047927856445315,-1.2262877655029296,0,-0.34264096617698669,-0.012391936965286732,-0.93938469659429169
-3.1746954345703124,0.40745128631591798,0,-0.34229713678359985,-0.013959834352135658,-0.93948804844692435
-3.0985247802734377,-1.0519496917724609,0,-0.3422892689704895,-0.01415078341960907,-0.93948805829358961
1.8245709228515625,-2.3159045410156249,0,-0.34174418449401855,-0.014320787973701954,-0.93968389759340376
1.8674095153808594,-2.6730953979492189,0,-0.34174305200576782,-0.014367896132171154,-0.93968359034651561
-3.8235040283203126,0.88545837402343752,0,-0.34261783957481384,-0.014047132804989815,-0.93936983880953195
1.1745915222167969,-2.2110125732421877,0,-0.3194204568862915,-0.047292433679103851,-0.94643224661845726
0.0058265942335128783,-2.7221588134765624,0,-0.34287580847740173,-0.016992479562759399,-0.93922704156091952
-0.59863002777099605,-2.9802532958984376,0,-0.34357902407646179,-0.014298216439783573,-0.9390149174647372
2.3495059204101563,2.8626062011718751,0,-0.35250616073608398,-0.012402642518281937,-0.93572730060721743
2.2060122680664063,-1.8860072326660156,0,-0.35255762934684753,-0.014033165760338306,-0.93568487657334387
2.2783036804199219,0.013724982738494873,0,-0.35396766662597656,-0.017182493582367897,-0.93509980905658052
0.53715934753417971,3.1446835327148439,0,-0.35455054044723511,-0.016056088730692863,-0.93489898720837517
-3.3174755859375002,2.1637440490722657,0,-0.34448659420013428,-0.013474207371473312,-0.93869453612562515
-3.3534796142578127,0.39419223785400392,0,-0.34450459480285645,-0.013756449334323406,-0.93868383615647277
1.2329963684082033,-1.0339333343505859,0,-0.34226080775260925,-0.013960525393486023,-0.93950127365920544
-1.8996913146972656,3.5551879882812503,0,-0.34288334846496582,-0.01323971152305603,-0.93928468495139383
-2.8365362548828124,-1.7495713806152344,0,-0.34319421648979187,-0.013943611644208431,-0.93916095822935131
-2.3187554931640624,-0.40184803009033204,0,-0.34315112233161926,-0.013747249729931355,-0.9391795996333252
-0.33354930877685546,-3.8765676879882816,0,-0.34374320507049561,-0.014197021722793579,-0.9389563640244768
-2.9828738403320312,-2.5036711120605468,0,-0.34411934018135071,-0.01398103404790163,-0.93882182036854211
-2.1375891113281251,-0.46751945495605468,0,-0.34357807040214539,-0.013730311766266823,-0.93902374202015759
-0.27955423355102538,-3.5769442749023437,0,-0.34334224462509155,-0.014182747341692448,-0.93910327053718934
-2.3034396362304688,-0.54739894866943362,0,-0.34342765808105469,-0.013414976187050343,-0.93908332009404949
0.78857368469238287,-0.71195693969726559,0,-0.34402093291282654,-0.011423365212976933,-0.93889248822482307
1.3450450134277343,-1.6181616210937499,0,-0.34393000602722168,-0.011588495224714279,-0.93892377631655599
-1.4358912658691407,2.9527239990234375,0,-0.34435424208641052,-0.010734559036791325,-0.93877842177980386
1.8140139770507813,-2.3491171264648436,0,-0.33702519536018372,-0.0092655718326568604,-0.94145003418718076
2.8367153930664064,-0.68335525512695316,0,-0.33677464723587036,-0.0088115911930799484,-0.94154404721170704
-1.1775904083251953,1.6247422790527344,0,-0.33772590756416321,-0.0081834178417921066,-0.94120892634546816
0.26547798156738284,0.77168411254882818,0,-0.33737942576408386,-0.0084076663479208946,-0.94133120325296715
2.0896180725097655,-3.3055038452148438,0,-0.34498563408851624,-0.01193487923592329,-0.93853208305852198
1.9772761535644532,1.9860861206054687,0,-0.33936825394630432,-0.013750983402132988,-0.94055308126065429
-1.535745849609375,0.25032207489013675,0,-0.33971276879310608,-0.013894925825297832,-0.94042658711631022
0.19070159912109375,2.17828369140625,0,-0.33956405520439148,-0.013697715476155281,-0.94048318698628697
1.1816930389404297,3.2069360351562501,0,-0.33948281407356262,-0.013588340021669865,-0.94051410194858343
3.8809478759765628,-0.068196611404418947,0,-0.33981013298034668,-0.013327653519809246,-0.94039962099925112
1.0532263946533202,2.0472457885742186,0,-0.34007981419563293,-0.013091204687952995,-0.94030545055129922
2.2810147094726565,1.1132514953613282,0,-0.33995941281318665,-0.013191251084208488,-0.94034758921079109
-1.5504614257812501,-3.1226260375976564,0,-0.34626337885856628,-0.0047625061124563217,-0.93812525336277874
-1.3303141784667969,-0.79092849731445314,0,-0.34462642669677734,-0.0079151242971420288,-0.93870654457587088
-1.5136360168457033,-1.7810789489746095,0,-0.34467008709907532,-0.0080667464062571526,-0.93868922368456587
0.1497764492034912,-2.2150711059570312,0,-0.34448695182800293,-0.0081048654392361641,-0.93875611911532331
1.291886444091797,1.5265670776367188,0,-0.34114855527877808,-0.012154564261436462,-0.93993081117644883
1.1289094543457032,-1.3093571472167969,0,-0.3407282829284668,-0.011060868389904499,-0.9400967473633125
2.3429093933105469,-0.10476243019104003,0,-0.34080463647842407,-0.012636548839509487,-0.94004921008861864
2.7223147583007812,1.222088851928711,0,-0.34078523516654968,-0.012463799677789211,-0.94005854987339554
2.9405715942382815,1.461941375732422,0,-0.34076505899429321,-0.012433532625436783,-0.94006626459791021
-0.38555137634277342,-2.7463742065429688,0,-0.34111112356185913,-0.012927749194204807,-0.93993407996685485
-0.067482638359069827,-2.4173768615722655,0,-0.34108808636665344,-0.012881511822342873,-0.93994307486778439
-3.1061538696289062,-0.43417938232421877,0,-0.34147122502326965,-0.01259295828640461,-0.93980786327988575
-1.250320587158203,3.13053466796875,0,-0.34148639440536499,-0.011924413964152336,-0.93981107185840018
-2.2728657531738281,2.3599751281738284,0,-0.34160661697387695,-0.012003087438642979,-0.9397663779533737
0.021733188629150392,3.3400149536132813,0,-0.34136494994163513,-0.01187404990196228,-0.93985582824722147
-0.68523422241210941,-1.9004388427734376,0,-0.34148940443992615,-0.012438072822988033,-0.93980332038129899
-0.15403681755065918,-1.5824851989746094,0,-0.34143546223640442,-0.012393176555633545,-0.93982351231615491
-0.366322135925293,-1.7298931884765625,0,-0.34145921468734741,-0.012410365045070648,-0.93981465595326197
0.56780040740966797,-1.0822854614257813,0,-0.34140980243682861,-0.01225865725427866,-0.93983459827906302
-3.2793975830078126,0.41344058990478516,0,-0.34187349677085876,-0.012021326459944248,-0.93966909064617476
