event_id,telescope_id,photon_index,source_bunch_index,u_m,v_m,signal_weight,time_ns
110,0,2094,166,-2.607051831,0.1374368158,1,-37.76236962
110,0,2095,167,-2.917222133,0.2266548444,1,-36.93121188
110,0,2096,167,-2.917222133,0.2266548444,1,-36.93121188
110,0,2097,167,-2.917222133,0.2266548444,1,-36.93121188
110,0,2098,167,-2.917222133,0.2266548444,1,-36.93121188
110,0,2099,167,-2.917222133,0.2266548444,1,-36.93121188
110,0,2100,168,-2.688902775,0.1798522395,1,-37.11068389
110,0,2101,168,-2.688902775,0.1798522395,1,-37.11068389
110,0,2102,168,-2.688902775,0.1798522395,1,-37.11068389
110,0,2103,168,-2.688902775,0.1798522395,1,-37.11068389
110,0,2110,170,-2.741251281,0.201700165,1,-36.99354522
110,0,2111,170,-2.741251281,0.201700165,1,-36.99354522
110,0,2112,170,-2.741251281,0.201700165,1,-36.99354522
110,0,2113,170,-2.741251281,0.201700165,1,-36.99354522
110,0,2115,171,-2.775146338,0.2271902786,1,-38.31190093
110,0,2116,171,-2.775146338,0.2271902786,1,-38.31190093
110,0,2117,171,-2.775146338,0.2271902786,1,-38.31190093
110,0,2118,171,-2.775146338,0.2271902786,1,-38.31190093
110,0,2119,171,-2.775146338,0.2271902786,1,-38.31190093
110,0,2120,172,-2.98535266,0.2074898876,1,-37.21469299
110,0,2121,172,-2.98535266,0.2074898876,1,-37.21469299
110,0,2122,172,-2.98535266,0.2074898876,1,-37.21469299
110,0,2123,172,-2.98535266,0.2074898876,1,-37.21469299
110,0,2124,172,-2.98535266,0.2074898876,1,-37.21469299
110,0,2130,174,-2.607139842,0.137587892,1,-37.76088051
110,0,2131,174,-2.607139842,0.137587892,1,-37.76088051
110,0,2132,174,-2.607139842,0.137587892,1,-37.76088051
110,0,2133,174,-2.607139842,0.137587892,1,-37.76088051
110,0,2134,174,-2.607139842,0.137587892,1,-37.76088051
110,0,2140,176,-2.718214054,0.1927591581,1,-37.10627324
110,0,2141,176,-2.718214054,0.1927591581,1,-37.10627324
110,0,2142,176,-2.718214054,0.1927591581,1,-37.10627324
110,0,2143,176,-2.718214054,0.1927591581,1,-37.10627324
110,0,2144,176,-2.718214054,0.1927591581,1,-37.10627324
110,0,2165,181,-2.606670474,0.1395336068,1,-37.75831588
110,0,2166,181,-2.606670474,0.1395336068,1,-37.75831588
110,0,2167,181,-2.606670474,0.1395336068,1,-37.75831588
110,0,2168,181,-2.606670474,0.1395336068,1,-37.75831588
110,0,2169,181,-2.606670474,0.1395336068,1,-37.75831588
110,0,2180,184,-2.889138742,0.1882984257,1,-37.65481332
110,0,2181,184,-2.889138742,0.1882984257,1,-37.65481332
110,0,2182,184,-2.889138742,0.1882984257,1,-37.65481332
