event_id,shower_event_id,array_id,telescope_id,source_bunch_index,source_coordinate_frame,input_x_m,input_y_m,input_z_m,input_dir_x,input_dir_y,input_dir_z,time_ns,emission_altitude_km,multiplicity,wavelength_nm,eventio_2d
117,1,17,0,121,corsika_nwu_relative,0.9430000305,-1.843999939,0,-0.01710000075,-0.02963333391,-0.9994145564,-64.80000305,5.069907188,4.889999866,552.2699102,1
117,1,17,0,122,corsika_nwu_relative,-1.026999969,-2.788999939,0,-0.02003333345,-0.03106666729,-0.9993165303,-64.59999847,5.069907188,4.590000153,292.4248783,1
117,1,17,0,123,corsika_nwu_relative,-2.005,2.438999939,0,-0.02153333277,-0.0231999997,-0.9994989123,-65,5.069907188,4.599999905,573.7792317,1
117,1,17,0,124,corsika_nwu_relative,-2.772000122,2.026000061,0,-0.02270000055,-0.02380000055,-0.9994589886,-64.90000153,5.069907188,4.610000134,377.1966813,1
117,1,17,0,125,corsika_nwu_relative,-0.9459999847,2.558000031,0,-0.01993333362,-0.02300000004,-0.9995367238,-65.09999847,5.058246563,4.619999886,919.2096535,1
117,1,17,0,126,corsika_nwu_relative,-1.563000031,2.528000031,0,-0.02086666599,-0.02303333394,-0.9995169072,-65,5.058246563,4.630000114,335.4722296,1
117,1,17,0,127,corsika_nwu_relative,-3.781000061,0.2960000038,0,-0.0242666658,-0.02643333375,-0.9993559965,-64.69999695,5.058246563,4.639999866,445.5886029,1
117,1,17,0,128,corsika_nwu_relative,1.296000061,0.91,0,-0.01649999991,-0.02549999952,-0.9995386436,-65.09999847,5.058246563,4.639999866,730.0193166,1
117,1,17,0,129,corsika_nwu_relative,0.36,2.065,0,-0.0178999994,-0.02370000072,-0.9995588527,-65.09999847,5.058246563,4.650000095,850.1259567,1
117,1,17,0,130,corsika_nwu_relative,-0.3759999847,-2.626000061,0,-0.01903333329,-0.03093333356,-0.9993402129,-64.69999695,5.046613125,4.659999847,338.106615,1
117,1,17,0,131,corsika_nwu_relative,0.8609999847,1.59,0,-0.01713333279,-0.02443333343,-0.9995546314,-65.09999847,5.046613125,4.670000076,795.6888776,1
117,1,17,0,132,corsika_nwu_relative,0.8359999847,1.611000061,0,-0.01716666669,-0.02436666749,-0.9995556868,-65.09999847,5.046613125,4.679999828,572.6967476,1
117,1,17,0,133,corsika_nwu_relative,0.8009999847,1.641000061,0,-0.01720000058,-0.0243333336,-0.9995559258,-65.09999847,5.046613125,4.690000057,360.0212782,1
117,1,17,0,134,corsika_nwu_relative,0.4529999924,-2.163999939,0,-0.01773333363,-0.03026666678,-0.9993845395,-64.80000305,5.046613125,4.699999809,269.7272509,1
117,1,17,0,135,corsika_nwu_relative,-2.785,-2.138999939,0,-0.02280000038,-0.03023333289,-0.9992827956,-64.5,5.035005938,4.710000038,541.9997273,1
117,1,17,0,136,corsika_nwu_relative,-3.357999878,-1.486000061,0,-0.02370000072,-0.02920000069,-0.9992925847,-64.59999847,5.035005938,4.71999979,379.6494528,1
117,1,17,0,137,corsika_nwu_relative,-3.321000061,1.321000061,0,-0.02366666682,-0.02480000071,-0.9994122517,-64.80000305,5.035005938,4.730000019,357.2119128,1
117,1,17,0,138,corsika_nwu_relative,1.230999985,-1.106999969,0,-0.01646666601,-0.02863333374,-0.9994543417,-64.90000153,5.035005938,4.730000019,457.122418,1
117,1,17,0,139,corsika_nwu_relative,-2.752999878,1.921999969,0,-0.02280000038,-0.02380000055,-0.9994567124,-64.90000153,5.035005938,4.739999771,524.900588,1
117,1,17,0,140,corsika_nwu_relative,0.4229999924,1.181999969,0,-0.01773333363,-0.02500000037,-0.9995301541,-65.09999847,5.035005938,4.730000019,883.4484832,1
117,1,17,0,141,corsika_nwu_relative,-1.109000015,2.701000061,0,-0.02016666718,-0.02256666683,-0.9995419206,-65.09999847,5.023425938,4.739999771,572.8529565,1
117,1,17,0,142,corsika_nwu_relative,-1.375,-2.185,0,-0.0205666665,-0.03040000051,-0.9993261991,-64.59999847,5.023425938,4.769999981,301.4208033,1
117,1,17,0,143,corsika_nwu_relative,-0.8269999695,-1.971000061,0,-0.01966666616,-0.03006666712,-0.9993544005,-64.69999695,5.023425938,4.78000021,302.3622242,1
117,1,17,0,144,corsika_nwu_relative,-2.455,2.782000122,0,-0.02233333327,-0.02236666717,-0.9995003524,-65,5.011872188,4.789999962,724.8588727,1
117,1,17,0,145,corsika_nwu_relative,0.345,-0.6609999847,0,-0.01773333363,-0.02796666697,-0.9994515468,-64.90000153,5.011872188,4.800000191,275.7127179,1
117,1,17,0,146,corsika_nwu_relative,0.03099999905,1.785,0,-0.01823333278,-0.02396666631,-0.9995464694,-65.09999847,5.011872188,4.809999943,891.694714,1
117,1,17,0,147,corsika_nwu_relative,-1.928000031,-2.221999969,0,-0.02146666683,-0.03056666628,-0.9993021871,-64.59999847,5.011872188,4.820000172,414.5141124,1
117,1,17,0,148,corsika_nwu_relative,0.4579999924,0.7980000305,0,-0.01750000007,-0.02556666732,-0.9995199325,-65,5.011872188,4.829999924,733.5006491,1
117,1,17,0,149,corsika_nwu_relative,0.1679999924,1.54,0,-0.01796666719,-0.0243333336,-0.9995424392,-65.09999847,5.000345313,4.840000153,322.1013027,1
117,1,17,0,150,corsika_nwu_relative,-0.255,2.071999969,0,-0.018666666,-0.02343333326,-0.9995511165,-65.09999847,5.000345313,4.849999905,264.9047309,1
117,1,17,0,151,corsika_nwu_relative,-1.003000031,2.558999939,0,-0.01989999972,-0.02260000072,-0.9995465122,-65.09999847,5.000345313,4.869999886,678.3797019,1
117,1,17,0,152,corsika_nwu_relative,-2.358000031,2.723999939,0,-0.02219999954,-0.02229999937,-0.9995048124,-65,4.988845,4.880000114,310.6497324,1
117,1,17,0,153,corsika_nwu_relative,-2.902999878,-1.955,0,-0.02313333377,-0.03023333289,-0.9992751345,-64.5,4.988845,4.599999905,598.1958857,1
117,1,17,0,154,corsika_nwu_relative,-2.916000061,2.598999939,0,-0.02316666581,-0.022466667,-0.9994791416,-64.90000153,4.988845,4.599999905,480.7085618,1
