event_id,telescope_id,photon_index,source_bunch_index,u_m,v_m,signal_weight,time_ns
117,0,6408,423,0.05710799132,-0.03566344206,1,-39.28396323
117,0,6409,423,0.05710799132,-0.03566344206,1,-39.28396323
117,0,6410,423,0.05710799132,-0.03566344206,1,-39.28396323
117,0,6411,423,0.05710799132,-0.03566344206,1,-39.28396323
117,0,6412,424,-0.01455283101,-0.08337728196,1,-39.99041892
117,0,6413,424,-0.01455283101,-0.08337728196,1,-39.99041892
117,0,6414,424,-0.01455283101,-0.08337728196,1,-39.99041892
117,0,6415,424,-0.01455283101,-0.08337728196,1,-39.99041892
117,0,6416,424,-0.01455283101,-0.08337728196,1,-39.99041892
117,0,6417,425,0.01326963599,-0.01401386689,1,-39.21454552
117,0,6418,425,0.01326963599,-0.01401386689,1,-39.21454552
117,0,6419,425,0.01326963599,-0.01401386689,1,-39.21454552
117,0,6420,425,0.01326963599,-0.01401386689,1,-39.21454552
117,0,6421,425,0.01326963599,-0.01401386689,1,-39.21454552
117,0,6422,426,0.05939345144,-0.05909009238,1,-39.31268102
117,0,6423,426,0.05939345144,-0.05909009238,1,-39.31268102
117,0,6424,426,0.05939345144,-0.05909009238,1,-39.31268102
117,0,6425,426,0.05939345144,-0.05909009238,1,-39.31268102
117,0,6427,427,0.05469122287,-0.08664707198,1,-40.05361543
117,0,6428,427,0.05469122287,-0.08664707198,1,-40.05361543
117,0,6429,427,0.05469122287,-0.08664707198,1,-40.05361543
117,0,6430,427,0.05469122287,-0.08664707198,1,-40.05361543
117,0,6431,427,0.05469122287,-0.08664707198,1,-40.05361543
117,0,6432,428,0.01229272699,-0.014400442,1,-39.21439575
117,0,6433,428,0.01229272699,-0.014400442,1,-39.21439575
117,0,6434,428,0.01229272699,-0.014400442,1,-39.21439575
117,0,6435,428,0.01229272699,-0.014400442,1,-39.21439575
117,0,6436,428,0.01229272699,-0.014400442,1,-39.21439575
117,0,6437,429,0.0610644534,-0.07977263267,1,-40.0492739
117,0,6438,429,0.0610644534,-0.07977263267,1,-40.0492739
117,0,6439,429,0.0610644534,-0.07977263267,1,-40.0492739
117,0,6440,429,0.0610644534,-0.07977263267,1,-40.0492739
117,0,6441,429,0.0610644534,-0.07977263267,1,-40.0492739
117,0,6442,430,-0.01499545548,-0.08317781433,1,-39.99157706
117,0,6443,430,-0.01499545548,-0.08317781433,1,-39.99157706
117,0,6444,430,-0.01499545548,-0.08317781433,1,-39.99157706
117,0,6445,430,-0.01499545548,-0.08317781433,1,-39.99157706
117,0,6446,430,-0.01499545548,-0.08317781433,1,-39.99157706
117,0,6447,431,-0.01837477063,-0.07903756188,1,-39.98460583
117,0,6448,431,-0.01837477063,-0.07903756188,1,-39.98460583
117,0,6449,431,-0.01837477063,-0.07903756188,1,-39.98460583
117,0,6450,431,-0.01837477063,-0.07903756188,1,-39.98460583
117,0,6451,431,-0.01837477063,-0.07903756188,1,-39.98460583
117,0,6452,432,0.005495013721,-0.09664681015,1,-40.02371843
117,0,6453,432,0.005495013721,-0.09664681015,1,-40.02371843
117,0,6454,432,0.005495013721,-0.09664681015,1,-40.02371843
117,0,6455,432,0.005495013721,-0.09664681015,1,-40.02371843
117,0,6456,432,0.005495013721,-0.09664681015,1,-40.02371843
117,0,6457,433,0.03630354621,-0.09687552464,1,-40.04723385
117,0,6458,433,0.03630354621,-0.09687552464,1,-40.04723385
117,0,6459,433,0.03630354621,-0.09687552464,1,-40.04723385
117,0,6460,433,0.03630354621,-0.09687552464,1,-40.04723385
117,0,6461,433,0.03630354621,-0.09687552464,1,-40.04723385
