#============================
#
# MODTRAN options as follows:
#
# Atmospheric model: 1 (Tropical atmosphere)
# Haze: 10 (DESERT extinction, VIS is wind speed dependent)
# Season: 0
# Vulcanic dust: 0
# Zenith angle:  0.00 deg
# End altitude: 4.400 km
# Ground altitude: 4.400 km
#
#============================

# H2= 4.400, H1=    4.450     4.600     4.700     4.800     5.000     5.200     5.500     6.000     6.500     7.000     8.000     9.000    10.000    11.000    12.000    13.000    14.000    15.000    16.000    18.000    20.000    22.000    24.000    26.000    28.000    30.000    32.500    35.000    37.500    40.000    45.000    50.000    60.000    70.000    80.000    100.000 
        252       0.052177  0.103867  0.205894  0.306306  0.503012  0.694316  0.975707  1.431548  1.871368  2.295962  3.099660  3.859859  4.593943  5.322478  6.060918  6.812445  7.550577  8.274880  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        253       0.051507  0.102540  0.203278  0.302427  0.496658  0.685576  0.963568  1.414176  1.849211  2.269431  3.065739  3.819944  4.549949  5.275357  6.012326  6.744430  7.520364  8.111728  9.210340  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        254       0.050540  0.100616  0.199459  0.296742  0.487267  0.672573  0.945271  1.387418  1.814342  2.226969  3.008654  3.749794  4.469343  5.183262  5.904991  6.647875  7.381637  8.111728  9.033410  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        255       0.050411  0.100355  0.198955  0.295996  0.486117  0.671083  0.943380  1.385082  1.811910  2.224490  3.007348  3.750892  4.472163  5.192505  5.922902  6.665442  7.397304  8.111728  9.178592  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        256       0.048774  0.097080  0.192412  0.286234  0.469940  0.648626  0.911585  1.338152  1.750310  2.149035  2.904856  3.622218  4.319490  5.013640  5.720929  6.439837  7.173458  7.884150  8.517193  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        257       0.047947  0.095435  0.189151  0.281354  0.461938  0.637505  0.895998  1.315409  1.720856  2.113138  2.857599  3.564893  4.253378  4.939516  5.638539  6.362061  7.068378  7.808046  8.517193  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        258       0.047779  0.095118  0.188513  0.280439  0.460471  0.635549  0.893391  1.312032  1.716831  2.108835  2.852917  3.561488  4.251361  4.940884  5.644213  6.365030  7.084575  7.798513  8.517193  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        259       0.045974  0.091498  0.181298  0.269620  0.442513  0.610548  0.857896  1.259239  1.647226  2.022608  2.734856  3.412157  4.071214  4.728846  5.398506  6.085043  6.782592  7.458246  8.217089  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        260       0.045562  0.090684  0.179701  0.267283  0.438701  0.605368  0.850800  1.249400  1.635012  2.008424  2.717899  3.393130  4.052435  4.709420  5.381699  6.071952  6.756466  7.464043  8.111728  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
        261       0.043963  0.087475  0.173307  0.257699  0.422820  0.583229  0.819414  1.202836  1.573705  1.932688  2.614277  3.262576  3.894251  4.525658  5.170925  5.831224  6.490861  7.174959  7.859137  9.581904  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00  99999.00
